,ts,id,T,P
6661,65.855,BARO0,33.69,85935
6662,65.865,BARO0,33.68,85914
6663,65.875,BARO0,33.68,85946
6664,65.885,BARO0,33.66,85922
6665,65.895,BARO0,33.68,85927
6666,65.905,BARO0,33.68,85954
6667,65.915,BARO0,33.67,85936
6668,65.925,BARO0,33.69,85929
6669,65.935,BARO0,33.68,85950
6670,65.945,BARO0,33.67,85962
6671,65.955,BARO0,33.67,85968
6672,65.965,BARO0,33.67,85961
6673,65.975,BARO0,33.67,85977
6674,65.985,BARO0,33.67,85963
6675,65.995,BARO0,33.67,85974
6676,66.005,BARO0,33.67,85978
6677,66.015,BARO0,33.66,85976
6678,66.025,BARO0,33.67,86005
6679,66.035,BARO0,33.65,86004
6680,66.045,BARO0,33.67,86009
6681,66.055,BARO0,33.68,86004
6682,66.065,BARO0,33.66,86026
6683,66.075,BARO0,33.67,86028
6684,66.085,BARO0,33.67,86029
6685,66.095,BARO0,33.66,86039
6686,66.105,BARO0,33.67,86045
6687,66.115,BARO0,33.68,86055
6688,66.125,BARO0,33.66,86058
6689,66.135,BARO0,33.66,86082
6690,66.145,BARO0,33.69,86076
6691,66.155,BARO0,33.69,86116
6692,66.165,BARO0,33.66,86132
6693,66.175,BARO0,33.68,86184
6694,66.185,BARO0,33.65,86157
6695,66.195,BARO0,33.66,86159
6696,66.205,BARO0,33.66,86164
6697,66.215,BARO0,33.67,86168
6698,66.225,BARO0,33.66,86187
6699,66.235,BARO0,33.66,86170
6700,66.245,BARO0,33.67,86179
6701,66.255,BARO0,33.66,86192
6702,66.265,BARO0,33.68,86176
6703,66.275,BARO0,33.66,86197
6704,66.285,BARO0,33.66,86203
6705,66.295,BARO0,33.66,86220
6706,66.305,BARO0,33.66,86212
6707,66.315,BARO0,33.67,86232
6708,66.325,BARO0,33.67,86216
6709,66.335,BARO0,33.65,86218
6710,66.345,BARO0,33.67,86233
6711,66.355,BARO0,33.65,86230
6712,66.365,BARO0,33.67,86223
6713,66.375,BARO0,33.66,86224
6714,66.385,BARO0,33.64,86225
6715,66.395,BARO0,33.66,86213
6716,66.405,BARO0,33.66,86218
6717,66.415,BARO0,33.67,86228
6718,66.425,BARO0,33.66,86203
6719,66.435,BARO0,33.64,86186
6720,66.445,BARO0,33.65,86159
6721,66.455,BARO0,33.66,86141
6722,66.465,BARO0,33.66,86184
6723,66.475,BARO0,33.65,86172
6724,66.485,BARO0,33.66,86116
6725,66.495,BARO0,33.65,86121
6726,66.505,BARO0,33.64,86121
6727,66.515,BARO0,33.65,86149
6728,66.525,BARO0,33.66,86100
6729,66.535,BARO0,33.64,86121
6730,66.545,BARO0,33.65,86111
6731,66.555,BARO0,33.63,86081
6732,66.565,BARO0,33.62,86112
6733,66.575,BARO0,33.66,86102
6734,66.585,BARO0,33.63,86109
6735,66.595,BARO0,33.64,86109
6736,66.605,BARO0,33.64,86107
6737,66.615,BARO0,33.64,86107
6738,66.625,BARO0,33.65,86112
6739,66.635,BARO0,33.62,86103
6740,66.645,BARO0,33.64,86148
6741,66.655,BARO0,33.64,86146
6742,66.665,BARO0,33.65,86182
6743,66.675,BARO0,33.63,86164
6744,66.685,BARO0,33.64,86185
6745,66.695,BARO0,33.64,86186
6746,66.705,BARO0,33.63,86214
6747,66.715,BARO0,33.65,86240
6748,66.725,BARO0,33.64,86248
6749,66.735,BARO0,33.63,86230
6750,66.745,BARO0,33.62,86255
6751,66.755,BARO0,33.62,86275
6752,66.765,BARO0,33.62,86284
6753,66.775,BARO0,33.63,86292
6754,66.785,BARO0,33.62,86314
6755,66.795,BARO0,33.62,86338
6756,66.805,BARO0,33.62,86358
6757,66.815,BARO0,33.63,86365
6758,66.825,BARO0,33.64,86387
6759,66.835,BARO0,33.63,86397
6760,66.845,BARO0,33.63,86403
6761,66.855,BARO0,33.62,86411
6762,66.865,BARO0,33.62,86414
6763,66.875,BARO0,33.62,86434
6764,66.885,BARO0,33.62,86420
6765,66.895,BARO0,33.62,86426
6766,66.905,BARO0,33.61,86424
6767,66.915,BARO0,33.61,86432
6768,66.925,BARO0,33.61,86454
6769,66.935,BARO0,33.6,86428
6770,66.945,BARO0,33.61,86427
6771,66.955,BARO0,33.6,86417
6772,66.965,BARO0,33.61,86428
6773,66.975,BARO0,33.61,86436
6774,66.985,BARO0,33.61,86434
6775,66.995,BARO0,33.6,86421
6776,67.005,BARO0,33.61,86421
6777,67.015,BARO0,33.61,86415
6778,67.025,BARO0,33.61,86402
6779,67.035,BARO0,33.6,86378
6780,67.045,BARO0,33.61,86377
6781,67.055,BARO0,33.6,86340
6782,67.065,BARO0,33.62,86347
6783,67.075,BARO0,33.62,86316
6784,67.085,BARO0,33.6,86332
6785,67.095,BARO0,33.6,86328
6786,67.105,BARO0,33.59,86307
6787,67.115,BARO0,33.59,86297
6788,67.125,BARO0,33.6,86294
6789,67.135,BARO0,33.58,86297
6790,67.145,BARO0,33.6,86265
6791,67.155,BARO0,33.59,86271
6792,67.165,BARO0,33.59,86284
6793,67.175,BARO0,33.58,86290
6794,67.185,BARO0,33.59,86285
6795,67.195,BARO0,33.58,86271
6796,67.205,BARO0,33.58,86261
6797,67.215,BARO0,33.58,86271
6798,67.225,BARO0,33.57,86258
6799,67.235,BARO0,33.58,86234
6800,67.245,BARO0,33.58,86265
6801,67.255,BARO0,33.59,86257
6802,67.265,BARO0,33.56,86273
6803,67.275,BARO0,33.56,86263
6804,67.285,BARO0,33.58,86261
6805,67.295,BARO0,33.56,86257
6806,67.305,BARO0,33.57,86266
6807,67.315,BARO0,33.57,86259
6808,67.325,BARO0,33.56,86261
6809,67.335,BARO0,33.58,86267
6810,67.345,BARO0,33.57,86276
6811,67.355,BARO0,33.56,86291
6812,67.365,BARO0,33.57,86288
6813,67.375,BARO0,33.56,86312
6814,67.385,BARO0,33.55,86314
6815,67.395,BARO0,33.55,86329
6816,67.405,BARO0,33.57,86342
6817,67.415,BARO0,33.56,86346
6818,67.425,BARO0,33.56,86343
6819,67.435,BARO0,33.57,86347
6820,67.445,BARO0,33.57,86331
6821,67.455,BARO0,33.55,86331
6822,67.465,BARO0,33.56,86330
6823,67.475,BARO0,33.55,86350
6824,67.485,BARO0,33.54,86357
6825,67.495,BARO0,33.55,86364
6826,67.505,BARO0,33.55,86395
6827,67.515,BARO0,33.56,86417
6828,67.525,BARO0,33.54,86427
6829,67.535,BARO0,33.54,86449
6830,67.545,BARO0,33.54,86475
6831,67.555,BARO0,33.56,86486
6832,67.565,BARO0,33.54,86485
6833,67.575,BARO0,33.56,86489
6834,67.585,BARO0,33.56,86505
6835,67.595,BARO0,33.54,86487
6836,67.605,BARO0,33.54,86536
6837,67.615,BARO0,33.54,86538
6838,67.625,BARO0,33.54,86572
6839,67.635,BARO0,33.54,86527
6840,67.645,BARO0,33.55,86565
6841,67.655,BARO0,33.54,86537
6842,67.665,BARO0,33.57,86573
6843,67.675,BARO0,33.53,86584
6844,67.685,BARO0,33.53,86577
6845,67.695,BARO0,33.55,86577
6846,67.705,BARO0,33.54,86557
6847,67.715,BARO0,33.54,86561
6848,67.725,BARO0,33.53,86559
6849,67.735,BARO0,33.53,86570
6850,67.745,BARO0,33.54,86563
6851,67.755,BARO0,33.55,86578
6852,67.765,BARO0,33.54,86548
6853,67.775,BARO0,33.54,86534
6854,67.785,BARO0,33.54,86525
6855,67.795,BARO0,33.52,86523
6856,67.805,BARO0,33.53,86487
6857,67.815,BARO0,33.51,86479
6858,67.825,BARO0,33.54,86449
6859,67.835,BARO0,33.52,86447
6860,67.845,BARO0,33.53,86463
6861,67.855,BARO0,33.51,86441
6862,67.865,BARO0,33.51,86442
6863,67.875,BARO0,33.53,86432
6864,67.885,BARO0,33.51,86415
6865,67.895,BARO0,33.52,86422
6866,67.905,BARO0,33.52,86416
6867,67.915,BARO0,33.51,86415
6868,67.925,BARO0,33.51,86449
6869,67.935,BARO0,33.51,86420
6870,67.945,BARO0,33.52,86434
6871,67.955,BARO0,33.52,86453
6872,67.965,BARO0,33.51,86422
6873,67.975,BARO0,33.52,86478
6874,67.985,BARO0,33.5,86460
6875,67.995,BARO0,33.51,86473
6876,68.005,BARO0,33.51,86467
6877,68.015,BARO0,33.5,86466
6878,68.025,BARO0,33.48,86463
6879,68.035,BARO0,33.51,86481
6880,68.045,BARO0,33.52,86467
6881,68.055,BARO0,33.5,86474
6882,68.065,BARO0,33.5,86472
6883,68.075,BARO0,33.49,86509
6884,68.085,BARO0,33.5,86489
6885,68.095,BARO0,33.49,86495
6886,68.105,BARO0,33.49,86482
6887,68.115,BARO0,33.5,86481
6888,68.125,BARO0,33.53,86509
6889,68.135,BARO0,33.49,86510
6890,68.145,BARO0,33.48,86530
6891,68.155,BARO0,33.49,86544
6892,68.165,BARO0,33.5,86573
6893,68.175,BARO0,33.51,86589
6894,68.185,BARO0,33.48,86592
6895,68.195,BARO0,33.49,86584
6896,68.205,BARO0,33.49,86588
6897,68.215,BARO0,33.48,86589
6898,68.225,BARO0,33.49,86618
6899,68.235,BARO0,33.49,86638
6900,68.245,BARO0,33.47,86671
6901,68.255,BARO0,33.48,86687
6902,68.265,BARO0,33.46,86686
6903,68.275,BARO0,33.48,86742
6904,68.285,BARO0,33.47,86732
6905,68.295,BARO0,33.48,86730
6906,68.305,BARO0,33.48,86754
6907,68.315,BARO0,33.47,86757
6908,68.325,BARO0,33.48,86763
6909,68.335,BARO0,33.49,86775
6910,68.345,BARO0,33.47,86753
6911,68.355,BARO0,33.5,86768
6912,68.365,BARO0,33.5,86773
6913,68.375,BARO0,33.49,86774
6914,68.385,BARO0,33.47,86767
6915,68.395,BARO0,33.48,86773
6916,68.405,BARO0,33.48,86766
6917,68.415,BARO0,33.47,86768
6918,68.425,BARO0,33.47,86745
6919,68.435,BARO0,33.48,86729
6920,68.445,BARO0,33.49,86760
6921,68.455,BARO0,33.47,86732
6922,68.465,BARO0,33.47,86733
6923,68.475,BARO0,33.47,86699
6924,68.485,BARO0,33.48,86712
6925,68.495,BARO0,33.46,86697
6926,68.505,BARO0,33.47,86688
6927,68.515,BARO0,33.47,86677
6928,68.525,BARO0,33.47,86661
6929,68.535,BARO0,33.45,86642
6930,68.545,BARO0,33.45,86648
6931,68.555,BARO0,33.47,86682
6932,68.565,BARO0,33.46,86661
6933,68.575,BARO0,33.46,86651
6934,68.585,BARO0,33.48,86651
6935,68.595,BARO0,33.45,86650
6936,68.605,BARO0,33.45,86638
6937,68.615,BARO0,33.46,86610
6938,68.625,BARO0,33.47,86667
6939,68.635,BARO0,33.46,86639
6940,68.645,BARO0,33.45,86637
6941,68.655,BARO0,33.46,86654
6942,68.665,BARO0,33.46,86635
6943,68.675,BARO0,33.47,86676
6944,68.685,BARO0,33.47,86673
6945,68.695,BARO0,33.45,86679
6946,68.705,BARO0,33.45,86686
6947,68.715,BARO0,33.44,86702
6948,68.725,BARO0,33.44,86688
6949,68.735,BARO0,33.44,86688
6950,68.745,BARO0,33.44,86702
6951,68.755,BARO0,33.45,86711
6952,68.765,BARO0,33.43,86728
6953,68.775,BARO0,33.43,86744
6954,68.785,BARO0,33.44,86777
6955,68.795,BARO0,33.44,86793
6956,68.805,BARO0,33.43,86811
6957,68.815,BARO0,33.45,86834
6958,68.825,BARO0,33.45,86825
6959,68.835,BARO0,33.44,86838
6960,68.845,BARO0,33.42,86853
6961,68.855,BARO0,33.44,86890
6962,68.865,BARO0,33.41,86902
6963,68.875,BARO0,33.43,86914
6964,68.885,BARO0,33.45,86908
6965,68.895,BARO0,33.43,86910
6966,68.905,BARO0,33.43,86922
6967,68.915,BARO0,33.43,86927
6968,68.925,BARO0,33.44,86942
6969,68.935,BARO0,33.44,86950
6970,68.945,BARO0,33.43,86979
6971,68.955,BARO0,33.43,86938
6972,68.965,BARO0,33.42,86961
6973,68.975,BARO0,33.43,86926
6974,68.985,BARO0,33.44,86938
6975,68.995,BARO0,33.42,86919
6976,69.005,BARO0,33.43,86904
6977,69.015,BARO0,33.42,86901
6978,69.025,BARO0,33.42,86864
6979,69.035,BARO0,33.43,86849
6980,69.045,BARO0,33.41,86840
6981,69.055,BARO0,33.42,86810
6982,69.065,BARO0,33.42,86801
6983,69.075,BARO0,33.4,86788
6984,69.085,BARO0,33.42,86763
6985,69.095,BARO0,33.42,86781
6986,69.105,BARO0,33.41,86768
6987,69.115,BARO0,33.41,86764
6988,69.125,BARO0,33.41,86736
6989,69.135,BARO0,33.42,86755
6990,69.145,BARO0,33.43,86737
6991,69.155,BARO0,33.41,86710
6992,69.165,BARO0,33.41,86735
6993,69.175,BARO0,33.42,86740
6994,69.185,BARO0,33.39,86756
6995,69.195,BARO0,33.4,86767
6996,69.205,BARO0,33.41,86774
6997,69.215,BARO0,33.41,86784
6998,69.225,BARO0,33.41,86769
6999,69.235,BARO0,33.42,86775
7000,69.245,BARO0,33.41,86739
7001,69.255,BARO0,33.39,86777
7002,69.265,BARO0,33.4,86780
7003,69.275,BARO0,33.39,86800
7004,69.285,BARO0,33.39,86784
7005,69.295,BARO0,33.39,86788
7006,69.305,BARO0,33.4,86784
7007,69.315,BARO0,33.39,86797
7008,69.325,BARO0,33.39,86788
7009,69.335,BARO0,33.39,86779
7010,69.345,BARO0,33.41,86778
7011,69.355,BARO0,33.4,86805
7012,69.365,BARO0,33.4,86840
7013,69.375,BARO0,33.4,86823
7014,69.385,BARO0,33.4,86858
7015,69.395,BARO0,33.39,86870
7016,69.405,BARO0,33.38,86893
7017,69.415,BARO0,33.38,86906
7018,69.425,BARO0,33.39,86932
7019,69.435,BARO0,33.37,86934
7020,69.445,BARO0,33.41,86982
7021,69.455,BARO0,33.39,87002
7022,69.465,BARO0,33.37,87014
7023,69.475,BARO0,33.38,87023
7024,69.485,BARO0,33.38,87054
7025,69.495,BARO0,33.39,87060
7026,69.505,BARO0,33.37,87068
7027,69.515,BARO0,33.38,87103
7028,69.525,BARO0,33.39,87082
7029,69.535,BARO0,33.37,87093
7030,69.545,BARO0,33.39,87104
7031,69.555,BARO0,33.37,87074
7032,69.565,BARO0,33.38,87094
7033,69.575,BARO0,33.37,87085
7034,69.585,BARO0,33.38,87105
7035,69.595,BARO0,33.37,87105
7036,69.605,BARO0,33.36,87103
7037,69.615,BARO0,33.37,87099
7038,69.625,BARO0,33.37,87111
7039,69.635,BARO0,33.36,87079
7040,69.645,BARO0,33.37,87073
7041,69.655,BARO0,33.36,87071
7042,69.665,BARO0,33.36,87045
7043,69.675,BARO0,33.38,87061
7044,69.685,BARO0,33.38,87009
7045,69.695,BARO0,33.36,86990
7046,69.705,BARO0,33.36,86971
7047,69.715,BARO0,33.37,86947
7048,69.725,BARO0,33.36,86920
7049,69.735,BARO0,33.34,86925
7050,69.745,BARO0,33.35,86915
7051,69.755,BARO0,33.35,86875
7052,69.765,BARO0,33.36,86909
7053,69.775,BARO0,33.34,86921
7054,69.785,BARO0,33.37,86935
7055,69.795,BARO0,33.35,86899
7056,69.805,BARO0,33.35,86918
7057,69.815,BARO0,33.36,86899
7058,69.825,BARO0,33.35,86892
7059,69.835,BARO0,33.36,86924
7060,69.845,BARO0,33.36,86909
7061,69.855,BARO0,33.32,86920
7062,69.865,BARO0,33.35,86904
7063,69.875,BARO0,33.34,86903
7064,69.885,BARO0,33.33,86926
7065,69.895,BARO0,33.34,86923
7066,69.905,BARO0,33.34,86931
7067,69.915,BARO0,33.34,86923
7068,69.925,BARO0,33.35,86963
7069,69.935,BARO0,33.34,86931
7070,69.945,BARO0,33.34,86948
7071,69.955,BARO0,33.36,86976
7072,69.965,BARO0,33.34,86974
7073,69.975,BARO0,33.34,87023
7074,69.985,BARO0,33.33,86997
7075,69.995,BARO0,33.33,87016
7076,70.005,BARO0,33.33,87042
7077,70.015,BARO0,33.33,87059
7078,70.025,BARO0,33.34,87066
7079,70.035,BARO0,33.35,87076
7080,70.045,BARO0,33.35,87095
7081,70.055,BARO0,33.34,87105
7082,70.065,BARO0,33.33,87105
7083,70.075,BARO0,33.34,87127
7084,70.085,BARO0,33.32,87151
7085,70.095,BARO0,33.32,87170
7086,70.105,BARO0,33.34,87197
7087,70.115,BARO0,33.32,87213
7088,70.125,BARO0,33.33,87210
7089,70.135,BARO0,33.32,87233
7090,70.145,BARO0,33.34,87211
7091,70.155,BARO0,33.32,87233
7092,70.165,BARO0,33.34,87248
7093,70.175,BARO0,33.31,87229
7094,70.185,BARO0,33.31,87244
7095,70.195,BARO0,33.32,87241
7096,70.205,BARO0,33.33,87229
7097,70.215,BARO0,33.32,87259
7098,70.225,BARO0,33.34,87247
7099,70.235,BARO0,33.31,87228
7100,70.245,BARO0,33.32,87215
7101,70.255,BARO0,33.3,87197
7102,70.265,BARO0,33.34,87214
7103,70.275,BARO0,33.32,87196
7104,70.285,BARO0,33.31,87212
7105,70.295,BARO0,33.32,87210
7106,70.305,BARO0,33.32,87198
7107,70.315,BARO0,33.31,87173
7108,70.325,BARO0,33.29,87170
7109,70.335,BARO0,33.3,87178
7110,70.345,BARO0,33.33,87158
7111,70.355,BARO0,33.3,87168
7112,70.365,BARO0,33.32,87136
7113,70.375,BARO0,33.29,87117
7114,70.385,BARO0,33.31,87121
7115,70.395,BARO0,33.31,87107
7116,70.405,BARO0,33.31,87111
7117,70.415,BARO0,33.31,87103
7118,70.425,BARO0,33.31,87104
7119,70.435,BARO0,33.3,87109
7120,70.445,BARO0,33.3,87117
7121,70.455,BARO0,33.32,87112
7122,70.465,BARO0,33.3,87138
7123,70.475,BARO0,33.29,87116
7124,70.485,BARO0,33.3,87138
7125,70.495,BARO0,33.3,87138
7126,70.505,BARO0,33.29,87136
7127,70.515,BARO0,33.3,87132
7128,70.525,BARO0,33.3,87130
7129,70.535,BARO0,33.29,87127
7130,70.545,BARO0,33.3,87176
7131,70.555,BARO0,33.28,87141
7132,70.565,BARO0,33.31,87146
7133,70.575,BARO0,33.29,87155
7134,70.585,BARO0,33.3,87176
7135,70.595,BARO0,33.29,87190
7136,70.605,BARO0,33.28,87184
7137,70.615,BARO0,33.28,87165
7138,70.625,BARO0,33.28,87179
7139,70.635,BARO0,33.28,87199
7140,70.645,BARO0,33.28,87188
7141,70.655,BARO0,33.28,87182
7142,70.665,BARO0,33.31,87193
7143,70.675,BARO0,33.27,87202
7144,70.685,BARO0,33.27,87231
7145,70.695,BARO0,33.27,87225
7146,70.705,BARO0,33.27,87252
7147,70.715,BARO0,33.29,87308
7148,70.725,BARO0,33.29,87269
7149,70.735,BARO0,33.28,87276
7150,70.745,BARO0,33.27,87317
7151,70.755,BARO0,33.28,87316
7152,70.765,BARO0,33.29,87348
7153,70.775,BARO0,33.28,87361
7154,70.785,BARO0,33.28,87361
7155,70.795,BARO0,33.27,87384
7156,70.805,BARO0,33.28,87379
